id,bert_sentence,t5_sentence,target,label
2064,was riding my bike and stopped at a street light,was riding my bike and stopped at a street light,not funny,0
3631,went out to eat with my girlfriend,went out to eat with my girlfriend,not funny,0
715,How baseball outfielders determine where to run to catch fly balls,How baseball outfielders determine where to run to catch fly balls,funny,1
2677,Double Dissociation between Meaningful and Meaningless Gesture Reproduction in Apraxia,Double Dissociation between Meaningful and Meaningless Gesture Reproduction in Apraxia,not funny,0
1092,Position Paper: Management of Men Complaining of a Small Penis Despite an Actually Normal Size,Position Paper: Management of Men Complaining of a Small Penis Despite an Actually Normal Size,funny,1
45,"That's right, you can't stick it in if there's one in there already.","That's right, you can't stick it in if there's one in there already.",funny,1
136,The Path of a Fly Collector,The Path of a Fly Collector,funny,1
376,Long-tailed Macaques Use Human Hair as Dental Floss,Long-tailed Macaques Use Human Hair as Dental Floss,funny,1
488,Effects of intensive cell phone (Philips Genic 900) use on the rat kidney tissue,Effects of intensive cell phone (Philips Genic 900) use on the rat kidney tissue,funny,1
142,Honey Bee Sting Pain Index by Body Location,Honey Bee Sting Pain Index by Body Location,funny,1
2455,Unfractioned heparin in the therapy of patients with highly active inflammatory bowel disease,Unfractioned heparin in the therapy of patients with highly active inflammatory bowel disease,not funny,0
158,found out just how thin the walls at my new student flat are,found out just how thin the walls at my new student flat are,not funny,0
2791,"Yeah, I always have to fake it with him too.","Yeah, I always have to fake it with him too.",funny,1
1137,was texting two people at once,was texting two people at once,not funny,0
1271,Recurrent Laughter-induced Syncope,Recurrent Laughter-induced Syncope,funny,1
3195,was driving my little sister to school,was driving my little sister to school,not funny,0
3166,Laser microdissection of immunolabeled astrocytes allows quantification of astrocytic gene expression,Laser microdissection of immunolabeled astrocytes allows quantification of astrocytic gene expression,not funny,0
1188,I love putting things in my mouth...it feels good!,I love putting things in my mouth...it feels good!,funny,1
274,received a restraining order from a girl I have never met,received a restraining order from a girl I have never met,not funny,0
1512,Diet quality and the attractiveness of male body odor,Diet quality and the attractiveness of male body odor,funny,1
1012,Why e-return services fail: a psychological contract violation approach.,Why e-return services fail: a psychological contract violation approach.,funny,1
2330,NOS3 as a potential modifier of ADPKD phenotypic variability: Progress towards an answer,NOS3 as a potential modifier of ADPKD phenotypic variability: Progress towards an answer,not funny,0
1927,Genetic engineering of shikonin biosynthesis hairy root cultures of Lithospermum erythrorhizon transformed with the bacterial ubiC gene,Genetic engineering of shikonin biosynthesis hairy root cultures of Lithospermum erythrorhizon transformed with the bacterial ubiC gene,not funny,0
763,I HATE it! He just came out of nowhere!,I HATE it! He just came out of nowhere!,funny,1
3343,was having sex with my girlfriend of nine months when she gets a phone call and decides to answer it,was having sex with my girlfriend of nine months when she gets a phone call and decides to answer it,not funny,0
2436,Bronchial artery embolization to control hemoptysis: A review,Bronchial artery embolization to control hemoptysis: A review,not funny,0
1427,Characteristics of the motor and genital copulatory responses of the male hamster.,Characteristics of the motor and genital copulatory responses of the male hamster.,funny,1
33,Scrotal Asymmetry in Man and in Ancient Sculpture.,Scrotal Asymmetry in Man and in Ancient Sculpture.,funny,1
1299,was woken up by my own fart,was woken up by my own fart,not funny,0
2079,"Well, my husband is pretty big, and I want him to be able to get in and out pretty easily.","Well, my husband is pretty big, and I want him to be able to get in and out pretty easily.",funny,1
1239,"Math is hard, Barbie said","Math is hard, Barbie said",funny,1
3760,"You got it all over my face and in my hair, stop spraying all over me.","You got it all over my face and in my hair, stop spraying all over me.",funny,1
259,"walking to class enjoying the warmer weather, a bee flew down my shirt","walking to class enjoying the warmer weather, a bee flew down my shirt",not funny,0
643,Testing the Validity of the Danish Urban Myth that Alcohol Can Be Absorbed Through Feet: Open Labelled Self Experimental Study,Testing the Validity of the Danish Urban Myth that Alcohol Can Be Absorbed Through Feet: Open Labelled Self Experimental Study,funny,1
955,mom woke me up and asked if I wanted breakfast,mom woke me up and asked if I wanted breakfast,not funny,0
264,"When you think about it, it was inside of my mouth, so it doesn't really count.","When you think about it, it was inside of my mouth, so it doesn't really count.",funny,1
2753,was playing hide and seek with a few friends,was playing hide and seek with a few friends,not funny,0
1038,opened my lunch in front of my friends at university,opened my lunch in front of my friends at university,not funny,0
404,A stimulator for laboratory studies of motion sickness in cats,A stimulator for laboratory studies of motion sickness in cats,funny,1
2713,do you know how messy it will get if we do that in the tent?,do you know how messy it will get if we do that in the tent?,funny,1
2431,hooked up with the guy I've been seeing,hooked up with the guy I've been seeing,not funny,0
2464,Alkaline Phosphatase-To-Albumin Ratio as a Prognostic Indicator in Pancreatic Ductal Adenocarcinoma after Curative Resection,Alkaline Phosphatase-To-Albumin Ratio as a Prognostic Indicator in Pancreatic Ductal Adenocarcinoma after Curative Resection,not funny,0
2224,"woke up to find my cat, dead, hanging from the ceiling fan","woke up to find my cat, dead, hanging from the ceiling fan",not funny,0
480,Speed of Some Wild Mammals,Speed of Some Wild Mammals,funny,1
1603,Hopping Frequency in Humans: A Test of How Springs Set Stride Frequency in Bouncing Gaits.,Hopping Frequency in Humans: A Test of How Springs Set Stride Frequency in Bouncing Gaits.,funny,1
1140,drove 600 miles to be with my boyfriend of two years for his uncle's funeral,drove 600 miles to be with my boyfriend of two years for his uncle's funeral,not funny,0
573,crush and I were hooking up and as he slipped his hands up my shirt in order to feel me up he started rubbing around my whole torso,crush and I were hooking up and as he slipped his hands up my shirt in order to feel me up he started rubbing around my whole torso,not funny,0
2004,A Domain Decomposition Method for Electromagnetic Radiation and Scattering Analysis of Multi-Target Problems,A Domain Decomposition Method for Electromagnetic Radiation and Scattering Analysis of Multi-Target Problems,not funny,0
3256,Neuregulin-1 attenuates cognitive function impairments in a transgenic mouse model of Alzheimer's disease,Neuregulin-1 attenuates cognitive function impairments in a transgenic mouse model of Alzheimer's disease,not funny,0
2473,Learning curves for endobronchial ultrasound using cusum analysis.,Learning curves for endobronchial ultrasound using cusum analysis.,not funny,0
3809,"It is so hard, and impossible to make it very long.","It is so hard, and impossible to make it very long.",funny,1
1689,I'll give you some cream,I'll give you some cream,funny,1
350,Penile anatomy and hypotheses of erectile function in the American alligator (Alligator mississippiensis): muscular eversion and elastic retraction.,Penile anatomy and hypotheses of erectile function in the American alligator (Alligator mississippiensis): muscular eversion and elastic retraction.,funny,1
2089,won $5000 dollars from a lottery ticket and tried giving the man next to me a high five,won $5000 dollars from a lottery ticket and tried giving the man next to me a high five,not funny,0
3011,How am I supposed to get my mouth around this?,How am I supposed to get my mouth around this?,funny,1
3740,"When I opened it it was hard, then I bit into it and it tasted bad.","When I opened it it was hard, then I bit into it and it tasted bad.",funny,1
3136,"I dont know what that hole is for, I've never had to stick anything in there","I dont know what that hole is for, I've never had to stick anything in there",funny,1
3901, You need to get back on top., You need to get back on top.,funny,1
1377,Psychopathy and the Detection of Faking on Self-Report Inventories of Personality,Psychopathy and the Detection of Faking on Self-Report Inventories of Personality,funny,1
