id,bert_sentence,t5_sentence,target,label
2039,"If you only do easy ones, then you'll be screwed when you come across a hard one.","If you only do easy ones, then you'll be screwed when you come across a hard one.",funny,1
899,"sitting on the bus a stranger sat next to me, farted, put his hand under his butt to smell what it was like, and then sniffed it throughout the whole ride while glancing at me","sitting on the bus a stranger sat next to me, farted, put his hand under his butt to smell what it was like, and then sniffed it throughout the whole ride while glancing at me",not funny,0
3139,had an argument with my wife,had an argument with my wife,not funny,0
1994,slept over at my friend's house but forgot my glasses,slept over at my friend's house but forgot my glasses,not funny,0
2620,So what level are you going on?,So what level are you going on?,funny,1
3666,Get your hand outta the hole!,Get your hand outta the hole!,funny,1
3591,drunk dude broke into my house while my parents were out,drunk dude broke into my house while my parents were out,not funny,0
66,"mother told me that the carbon-monoxide alarm went off last night, but since she didn't smell any gas, she decided to just remove the batteries and go back to bed","mother told me that the carbon-monoxide alarm went off last night, but since she didn't smell any gas, she decided to just remove the batteries and go back to bed",not funny,0
188,"Crap, now I have all this white sticky stuff on my hands!","Crap, now I have all this white sticky stuff on my hands!",funny,1
219,"Whoa, that's a long one.","Whoa, that's a long one.",funny,1
380,It's so moist I can eat it all night long.,It's so moist I can eat it all night long.,funny,1
218,"Awww man, I wish it was longer!","Awww man, I wish it was longer!",funny,1
2313,How are you doing in this position?,How are you doing in this position?,funny,1
914,Yeah but I like it when it hurts,Yeah but I like it when it hurts,funny,1
252,I just can't wait to get that 6 inch in my mouth!,I just can't wait to get that 6 inch in my mouth!,funny,1
2992,was chatting with an amazing guy online,was chatting with an amazing guy online,not funny,0
1051,"Now if I can just get it in the hole, I'll show it to you up close and personal.","Now if I can just get it in the hole, I'll show it to you up close and personal.",funny,1
596,learned my 40 year old father is marrying a girl barely a year and a half older than me,learned my 40 year old father is marrying a girl barely a year and a half older than me,not funny,0
1047,boyfriend broke up with me using Lady GaGa lyrics,boyfriend broke up with me using Lady GaGa lyrics,not funny,0
472,I think it's in already.,I think it's in already.,funny,1
15,found out that my husband made a replica of our family on The Sims 3,found out that my husband made a replica of our family on The Sims 3,not funny,0
2871,I was just happy I got him in there!,I was just happy I got him in there!,funny,1
2919,have a look in the crack and see if you can see anything white,have a look in the crack and see if you can see anything white,funny,1
2808,"It felt like it was 8 and it was really 6, and it is so dark!","It felt like it was 8 and it was really 6, and it is so dark!",funny,1
3415,was singing to my cat and she reached up and put her paw over my mouth,was singing to my cat and she reached up and put her paw over my mouth,not funny,0
2408,mom explained to me that looking up gay porn on the internet is bad.,mom explained to me that looking up gay porn on the internet is bad.,not funny,0
3875,was filling out paperwork with my new doctor,was filling out paperwork with my new doctor,not funny,0
1713,was at my bosses house for a company BBQ,was at my bosses house for a company BBQ,not funny,0
1236,We can't fill 'er up because our hose isn't long enough.,We can't fill 'er up because our hose isn't long enough.,funny,1
234,Ugh! I can't find it!,Ugh! I can't find it!,funny,1
2210,was snuggling with my neighbors four week old kitten while babysitting their kids,was snuggling with my neighbors four week old kitten while babysitting their kids,not funny,0
36,met my boyfriend's whole family,met my boyfriend's whole family,not funny,0
663,Let me get wet real quick.,Let me get wet real quick.,funny,1
3275,"If the SIZE doesn't amaze you, the TASTE will!","If the SIZE doesn't amaze you, the TASTE will!",funny,1
2337,"was on the phone with my best guy friend, who I have loved for years","was on the phone with my best guy friend, who I have loved for years",not funny,0
2460,dentist sneezed in my mouth,dentist sneezed in my mouth,not funny,0
3888,boyfriend and I were starting to get in the mood,boyfriend and I were starting to get in the mood,not funny,0
3227,"If one of you starts squirting that thing around, this is going to get serious.","If one of you starts squirting that thing around, this is going to get serious.",funny,1
317,"Its not that it was hard, it was just very very long.","Its not that it was hard, it was just very very long.",funny,1
3456,Did you know you have a little hole right here? Do you ever play with it to make it bigger?,Did you know you have a little hole right here? Do you ever play with it to make it bigger?,funny,1
3334,That black one was really short. I was kind of disappointed.,That black one was really short. I was kind of disappointed.,funny,1
1923,boss was being a total asshole,boss was being a total asshole,not funny,0
1515,was with my grandma waiting in a line,was with my grandma waiting in a line,not funny,0
2725,"Looks like I'm going to be riding this one. It looks pretty big, but I think I can handle it.","Looks like I'm going to be riding this one. It looks pretty big, but I think I can handle it.",funny,1
177,"Okay, I wake up in the middle of the night, and it feels like he's been inside me","Okay, I wake up in the middle of the night, and it feels like he's been inside me",funny,1
866,car was in the shop so I borrowed my wife's VW Beetle convertible,car was in the shop so I borrowed my wife's VW Beetle convertible,not funny,0
64,mom cleaned up my room,mom cleaned up my room,not funny,0
1357,"Nope that does go in there. No, not in there either. Keep trying Charles, you can do it!","Nope that does go in there. No, not in there either. Keep trying Charles, you can do it!",funny,1
3260,went to see a famous rapper perform,went to see a famous rapper perform,not funny,0
1287,I hate putting it in the back because I can't see where the hole is.,I hate putting it in the back because I can't see where the hole is.,funny,1
3690,It's too big! I can't put two hands around it!,It's too big! I can't put two hands around it!,funny,1
3111,had my first appearance in a court as an attorney,had my first appearance in a court as an attorney,not funny,0
3295,teacher called me into his office so he that he could pass me some information for my project,teacher called me into his office so he that he could pass me some information for my project,not funny,0
399,"Dang it all! It's supposed to be hard, not soft!","Dang it all! It's supposed to be hard, not soft!",funny,1
2372,parents punished me and made me wash my mouth out with soap for cursing,parents punished me and made me wash my mouth out with soap for cursing,not funny,0
