sentence,label,idx
Morphine alters the structure of neurons in the nucleus accumbens and neocortex of rats.,0,2727
Diabetic Retinopathy Severity and Peripheral Lesions Are Associated with Nonperfusion on Ultrawide Field Angiography.,0,2133
"Math is hard, Barbie said",1,1239
Relations of Machiavellian Behavior with Sales Performance of Stockbrokers,1,1042
On the Rheology of Cats,1,59
Sexual and intimacy health of Catholic priests.,1,569
Numerical Study of Practical Surface Eigenmodes in a New Applicable Nested Design of Plasma Antenna,0,2017
Type IIB von Willebrand's disease: differential clearance of endogenous versus transfused large multimer von willebrand factor.,0,2618
The Safety of Pumpkin Carving Tools,1,704
A New Backpropagation Learning Algorithm for Layered Neural Networks with Nondifferentiable Units,0,2905
Can Chlamydial Conjunctivitis Result from Direct Ejaculation into the Eye?,1,262
Urinary stone detection and characterisation with dual-energy CT urography after furosemide intravenous injection: preliminary results,0,2315
Differential expression of LEA proteins in two genotypes of mulberry under salinity,0,1763
Irritability Acute Alcohol Consumption and Aggressive Behavior in Men and Women,1,1513
Effects of High-Speed Drill Noise and Gunfire on Dentists,1,1174
"The Stochastic Early Reaction, Inhibition, and late Action (SERIA) model for antisaccades",0,2884
Symbolic significance of initials on longevity,1,1137
Ultrastructural pathology of dendritic spines in epitumorous human cerebral cortex,0,3128
How long do the dead survive on the road? Carcass persistence probability and implications for road-kill monitoring surveys.,1,1026
The History of the Evil Eye and Its Influence on Ophthalmology medicine and Social Customs,1,385
Influence of leisure activity on the incidence of Alzheimer's Disease.,1,589
Irreducible (v3) configurations and graphs,0,1944
"Impaction of a ""Sausage Bread"" in the Oesophagus: First Manifestation of an Eosinophilic Oesophagitis in a 17-Year-Old Patient",1,1582
Plantherbivoreparasitoid interactions in an experimental freshwater tritrophic system: higher trophic levels modify competitive interactions between invasive macrophytes,0,1913
Adaptive plasticity in the gaze stabilizing synergy of slow and saccadic eye movements,0,3087
Attachment-style differences in the ability to suppress negative thoughts: Exploring the neural correlates,0,2943
Beer Consumption and the 'Beer Belly': Scientific Basis or Common Belief?,1,1653
Retinal detachment and degeneration in response to subretinal perfluorodecalin in rabbit eyes,0,2513
Exploring Stock Managers Perceptions of the Human-Animal Relationship on Dairy Farms and an Association with Milk Production,1,856
"Vegetation coverage, species richness, and dune stability in the southern part of Gurbantünggüt Desert",0,1915
Experience-dependent enhancement of pitch-specific responses in the auditory cortex is limited to acceleration rates in normal voice range,0,2825
When the left hand does not know what the left hand is doing: response mode affects mental rotation of hands,0,3028
"Development of postural control in children: short-, medium-, and long latency EMG responses of leg muscles after perturbation of stance",0,3325
NFAT5 protects astrocytes against oxygenglucoseserum deprivation/restoration damage via the SIRT1/Nrf2 pathway,0,3051
Isolation of keratinophilic fungi from floors in Roman kindergarten and secondary schools,0,1807
Method for Causing Skin Lightening,1,1057
"Fecal incontinence decreases sexual quality of life, but does not prevent sexual activity in women.",1,820
Hemodynamic and affective correlates assessed during performance on the Columbia Card Task (CCT),0,3099
"Pronouncing ""the"" as ""thee"" to signal problems in speaking",0,3297
Application of a solution proximity annealing technique for fabrication of ion-implanted GaAs integrated circuits,0,2066
Music and the small human being,1,456
Shear-Stress-Mediated Refolding of Proteins from Aggregates and Inclusion Bodies,1,53
Molecular interactions between zoledronic acid and bone: An in vitro Raman microspectroscopic study.,0,2544
Response Behaviors of Svalbard Reindeer towards Humans and Humans Disguised as Polar Bears on Edgeoya,1,21
Comparing screening mammography for early breast cancer detection in Vermont and Norway.,0,2309
Noise-Making Amongst the Elderly in Long Term Care.,1,1348
Salmonella Excretion in Joy-Riding Pigs,1,195
Efficiency of Quantitative Ultrasound Measurements as Compared with Dual-Energy X-ray Absorptiometry in the Assessment of Corticosteroid-Induced Bone Impairment,0,2656
Are the Poor Willing to Pay a Premium for Designer Labels? A Field Experiment in Bolivia.,1,1548
"Collision victim travels for ""seven kilometres"" on top of the car that hit him.",1,1087
Finger Amputation by a Sausage Packing Machine,1,1218
Why wet feels wet? A neurophysiological model of human cutaneous wetness sensitivity.,1,265
The gene mutational discrepancies between primary and paired metastatic colorectal carcinoma detected by next-generation sequencing,0,2588
Genetic linkage maps of two apricot cultivars (Prunus armeniaca L.) compared with the almond Texas × peach Earlygold reference map for Prunus,0,1932
Annual Variation of Soil Respiration and Precipitation in a Temperate Forest (Quercus serrata and Carpinus laxiflora) Under East Asian Monsoon Climate,0,1809
The role of petioles in light acquisition by Hydrocotyle vulgaris L. in a vertical light gradient,0,1855
Highly Linear Power Tracking Doherty Amplifierfor WCDMA Repeater Applications,0,1952
Multidetector-row computed tomography for evaluating the branching angle of the celiac artery: a descriptive study,0,2629
Decoding Delay and Outage Performance Analysis of Full-Duplex Decode-Forward Relaying: Backward or Sliding Window Decoding,0,1953
a compromise between men's and women's ideal mating strategies,1,580
Three classes of linear codes with two or three weights,0,2001
Rate of recalibration to changing affordances for squeezing through doorways reveals the role of feedback,0,2719
Bounds on Algorithm-Based Fault Tolerance in Multiple Processor Systems,0,2125
Contraceptive efficacy of polyester-induced azoospermia in normal men.,1,49
Posterior probability maps and SPMs,0,3301
Classifying dogs' (Canis familiaris) facial expressions from photographs,1,804
Say it...near the flower shop: further evidence of the effect of flowers on mating.,1,1421
Mozart's Scatological Disorder,1,224
Real-Time Measurement of Volatile Chemicals Released by Bed Bugs during Mating Activities,1,586
Number magnitude potentiates action judgements,0,2687
The incremental shuttle walking test in elderly people with chronic airflow limitation.,0,2422
Seizures induced by thinking.,1,1236
Inverted-UShaped Dopamine Actions on Human Working Memory and Cognitive Control,0,2929
"Send me a memo on it; or better yet, don't",1,830
Limited resection for early esophageal cancer?,0,2212
First year field growth of chemically root pruned containerized seedlings,0,1740
Rest and exercise potassium-43 myocardial perfusion imaging for the noninvasive evaluation of aortocoronary bypass surgery.,0,2568
Catching balls: how to get the hand to the right place at the right time,1,1490
Clearing the Supermarket Shopping Cart: An Informal Look.,1,965
Comparative ecology of Gammarus pulex (L.) and Asellus aquaticus (L.) II: fungal preferences,0,1889
"Sheep food repellents: Efficacy of various products, habituation, and social facilitation.",1,1316
Zimbabwes Casino Economy: Extraordinary Measures for Extraordinary Challenges,1,1148
Automaticity of Social Behavior: Direct Effects of Trait Construct and Stereotype Activation on Action.,1,287
Shooting the messenger: outsiders critical of your group are rejected regardless of argument quality.,1,1223
Nanoscale Optical Dielectric Rod Antenna for On-Chip Interconnecting Networks,0,1995
McGill Ingestive Skills Assessment (MISA): Development and First Field Test of an Evaluation of Functional Ingestive Skills of Elderly Persons,0,2300
Mate: Become the Man Women Want,1,1695
The Palatability of the Eggs of Birds - Illustrated by Experiments on the Food Preferences of the Hedgehog (erinaceus-europaeus).,1,1231
A Preliminary Survey of Rhinotillexomania in an Adolescent Sample for their probing medical discovery that nose picking is a common activity among adolescents.,1,98
Deep and crisp and eaten: Scotland's deep-fried Mars bar.,1,1100
Atlantic fishes in the Chukchi Borderland,0,1773
"Dentate gyrus supports slope recognition memory, shades of grey-context pattern separation and recognition memory, and CA3 supports pattern completion for object memory",0,2946
OmicsAnalyzer: a Cytoscape plug-in suite for modeling omics data,0,1984
Removal of a long PVC pipe strangulated in the penis by hot-melt method.,1,796
Recursive Binary Sequences of Differences.,1,1387
Seasonal variation in internet keyword searches: a proxy assessment of sex mating behaviors.,1,1505
Fathers see stronger family resemblances than non-fathers in unrelated children's faces.,1,286
"A ""rose is a rose is a rose is a rose,"" but exactly what is a gastric adenocarcinoma?",1,558
Developing a least squares support vector machine for estimating the blast-induced flyrock,0,2103
"Automated peritoneal dialysis as the modality of choice: a single-center, 3-year experience with 458 children in Mexico",0,2303
Vagueness: An Exercise in Logical Analysis,1,1650
Neural correlates of perceptual difference between itching and pain: A human fMRI study,0,3368
A Review of High Gain and High Efficiency Reflectarrays for 5G Communications,0,1948
Seeing Objects as Faces Enhances Object Detection,0,3125
Children and mini-magnets: an almost fatal attraction,1,927
Justice in Traffic: Knowledge and Valuation of the Spanish Population,1,134
Accelerated uptake of VWF/platelet complexes in macrophages contributes to VWD type 2B-associated thrombocytopenia.,0,2508
"Fast, anticipatory smooth-pursuit eye movements appear to depend on a short-term store",0,3284
Kardiovaskuläre Sekundärprävention,0,2581
Evidence for the functions of surface?active behaviors in humpback whales (Megaptera novaeangliae),1,603
Progress in brain barriers and brain fluid research in 2017,0,2856
"Parrots are ""more human"" than chickens.",1,1104
"Personality traits, intelligence, humor styles, and humor production ability of professional stand-up comedians compared to college students",1,1680
Three-dimensional reconstruction of brain structures of the rodent Octodon degus: a brain atlas constructed by combining histological and magnetic resonance images,0,3177
Sheep laterality.,1,950
Nonconscious activation of an elderly stereotype and speed of driving.,1,1388
Racehorses are getting faster.,1,997
"""It is about how the net looks"": a qualitative study of perceptions and practices related to mosquito net care and repair in two districts in eastern Uganda",0,2412
Dizziness in Discus Throwers is Related to Motion Sickness Generated While Spinning,1,12
The Setback of Renal Denervation Should Not Backfire on Sympathetic Overactivity in Hypertension,0,2334
The clinical value of boredom. A procedure for reducing inappropriate sexual interests.,1,1398
