,sentence,label,idx
1285,"I walked into my class, someone shouted at me, Wild Snorlax Appeared! Use Your Ultra Balls!, since I am overweight and everyone in class laughed at me",0,2438
1286,"Sarah get me a wet paper towel, I got it all over my leg and it's dripping",1,1918
1287,She helped me put it in the back,1,288
1288,What kinda hole do you put that big thing in?,1,2942
1289,waked in on my boyfriend and his bestfriend playing Dick Wars while wearing glow in the dark condoms,0,3332
1290,and my co-workers were playing with the Helium tank we got today,0,22
1291,That was really deep Kevin.,1,2234
1292,it doesn't have to be that hard to be effective.,1,1471
1293,where is he?,1,3416
1294,this is starting to hurt my ass can we switch positions.,1,580
1295,reached into my fridge to grab a strawberry soda,0,1543
1296,boyfriend thought it would be funny to speak Parseltongue to my vagina to prepare the Chamber of Secrets for entry,0,2081
1297,"mother keyed my car because I wouldn't invite her into my home and get her a cup of tea, so she could continue screaming that she was going to kill me while I tried to feed my 4 month old daughter",0,1188
1298,"When you think about it, it was inside of my mouth, so it doesn't really count.",1,1756
1299,was playing Xbox live with my boyfriend,0,69
1300,was talking to my boyfriend on the phone,0,95
1301,omg! we're soo wet!,1,509
1302,"Now it shouldn't hurt, it just might be a little tight going in there. But once it's in there and going back and forth, there shouldn't be any pain. The only bad thing about it is the annoying grinding noise it makes!",1,39
1303,was rushed to the hospital because I was crying so hard I couldn't breathe,0,351
1304,"dad woke me up by shaking me and saying If you're not up in two minutes, I'm lighting a firecracker in your room",0,2302
1305,was taking a shower when my boyfriend suddenly hopped in with me,0,2205
1306,He can do magical things with his fingers,1,817
1307,realized that my company's calendar is synchronized throughout the whole building,0,3034
1308,I want to ride that big banana!,1,2486
1309,told my boyfriend that my fantasy was for him to eat me out on the dinner table,0,444
1310,"was walking through Borders with my girlfriend, when we pass a girl scout cookies stand",0,1048
1311,you have to go in hard and come out wet and breathless. You'll feel good when you're done.,1,2544
1312,Thomas you have to push it in and twist!,1,3397
1313,"How am I supposed to do this, it's so short!",1,1237
1314,"its pretty hard, but I can usually ease myself into the hole.",1,2064
1315,got an email from my professor with my grade for a paper,0,784
1316,wanted to try my mom's new lipstick,0,3174
1317,Put it back in and this time wait until you finish to pull it out.,1,407
1318,"woke up to the face of Billy, the puppet from Saw, staring down at me",0,1319
1319,Don't poke it with a stick. Just run off and play with your balls.,1,2070
1320,It's really hard so I have to just keep in my mouth and suck on it for a while.,1,3525
1321,went on a date with my boyfriend,0,3551
1322,It's not that hard just really long.,1,2606
1323,"I woke up, my husband was already up",0,3661
1324,bought my girlfriend two tickets to a Broadway show that was coming through town she really wanted to see,0,1887
1325,That was so bad I'm gonna give you another chance.,1,1951
1326,thought I was home alone so I went to take a shower and left my door open,0,3950
1327,"ok guys, this thing is big and its super hard. so what we're going to do is hover right over it, tackle it, and then lower ourselves into it until it sprays. got it?",1,373
1328,I can't wait to shove that foot-long in my mouth!,1,3587
1329,"Yeah, going in is a lot tougher than coming back out.",1,33
1330,its too soft to blow!,1,2096
1331,took my 8 year old nephew to Laser Tag for his birthday party.,0,2576
1332,"Yeah, sometimes I like to open her up and play with her.",1,74
1333,This is great. It's one quick gulp then you're ready for another.,1,829
1334,friends had ditched me for a party I hadn't been invited to so I was sitting home alone,0,1296
1335,friend thought it would be funny to put a pretzel on my forehead while I was sleeping on the beach,0,2885
1336,went to my 7 year old son's school for a conference with his teacher,0,1779
1337,"If you put it in there without a cover over it it will get so hot that it will explode everywhere, and i don't want to make a big mess.",1,3496
1338,Are you stiff yet?,1,508
1339,"Houston, we have a problem. It's too big.",1,2815
1340,"I can feel it with my hand, but I can't put it in the right spot.",1,1426
1341,"Leave it in!! I'm getting wet, and its already in too deep!!",1,2248
1342,texted my boyfriend to see if he wanted to finally have sex today,0,1240
1343,decided to let in my new German Shepherd puppy inside to show the guest how adorable he is,0,1663
1344,girlfriend gave me a blow-up doll and told me to practice,0,446
1345,This is gonna be good! I can already feel it!,1,3165
1346,I'm super sticky (I'm an art student and had been messing with glue all day) I'm dripping wet and the worst part is I assumed it wouldn't come until later on!,1,623
1347,This stick is too long to aim at my lips.,1,3520
1348,parents asked me if I had a nice time with my girlfriend at the amusement park I took her to yesterday,0,1016
1349,"You're in the right spot, just try to get in there deep.",1,3395
1350,I didn't see him coming so I had to switch sides.,1,3622
1351,drove 600 miles to be with my boyfriend of two years for his uncle's funeral,0,913
1352,I'm the same way. I just suck on it until it melts.,1,3765
1353,girlfriend of ten months sent me a picture message of her making out with a guy,0,2377
1354,was home on leave and having breakfast with my parents and my younger brothers,0,2189
1355,was at work and a very obese woman came in to get a pedicure,0,721
1356,"Oh, I like this one better. Its bigger!",1,1976
1357,had a horrible breakup with my girlfriend of two years,0,3058
1358,"professor, who was born without arms, asked somebody need a hand? There are over 300 students in that class and I was the only one laughing",0,1349
1359," You're doing it wrong, you have to push hard and make sure you get in there deep.",1,1149
1360,"just squirt it in my mouth, but make sure you aim, I don't want it to get all over my face.",1,2418
1361,"Wait, let him slide in first",1,1703
1362,"was showing my new iPhone case to my friends, saying how it was scratchproof, shockproof, and waterproof",0,336
1363,Wash this.,1,1475
1364,girlfriend thought it would be sexy to stick her finger up my ass during sex,0,2306
1365,Just because it's long doesn't mean it's hard.,1,1633
1366,There you go. Push it up into her.,1,2020
1367,was at the doctors office after throwing up for the past week,0,2419
1368,man I hope that thing doesn't infect me I don't want to get a shot!,1,506
1369,Right i'll go down on this one,1,2516
1370,was quietly having a bath when I felt something fall onto my shoulder blade,0,3514
1371,called my boyfriend crying to tell him I had the most terrible day,0,1145
1372,found out that my girlfriend feeds her boogers to our dog,0,3791
1373,eww its all coming in my mouth,1,3183
1374,wore my cool new shirt with an oriental character on it to class,0,2836
1375,girlfriend and I went down to the pier,0,3807
1376,family was preparing a turkey for my grandma's birthday dinner when my aunt noticed a utensil on the counter and asked what it was for,0,1782
1377,was walking with and hugging my girlfriend at the same time,0,3736
1378,"saw my super creepy live-in uncle standing in the kitchen holding a pair of my underwear and smiling at it, humming to himself",0,1549
1379,shower is being renovated so I decided to wash my hair in the kitchen sink,0,1641
1380,mom drove me to football practice,0,151
1381,"Boy, I sure hope that tastes better than it smells.",1,1563
1382,found out my wife is pregnant,0,3299
1383,"Yeah, everything on that boy is oversized.",1,3923
1384,What happens if I do this?,1,1437
1385,boyfriend and I went to a Taylor Swift concert,0,1361
1386,"Don't put that in there, the hole is too dirty",1,1685
1387,met my boyfriend's notoriously difficult mother,0,1863
1388,"saw a spider in my bathtub, so instead of killing it, i decided to bring my dog inside the bathroom to kill the spider for me",0,437
1389,mom cleaned up my room,0,670
1390,"Maybe you can get it in, but it'll be a tight fit.",1,2178
1391,You cannot fit that WHOLE thing in your mouth,1,1867
1392,We're doing oral presentations today.,1,3846
1393,it was the best thing I've ever put in my mouth!,1,765
1394,spent hours voluntarily decorating my town for Christmas,0,1920
1395,It was long and hard...I mean 2 late nights in a row.,1,1064
1396,We almost had a problem. I didnt think the hole was big enough.,1,137
1397,came home to find my younger daughter left her silly band collection on the carpet in front of the fireplace,0,3171
1398,mother urged me to get over this lesbian thing and give me some grandkids,0,2007
1399,was at a bar and very drunk,0,2092
1400,grandma walked into my room and asked if the thing lying on my nightstand was a computer,0,2290
1401,I didn't know you could finish that fast!,1,3542
