,sentence,label,idx
1275,"friend sent me a bumper sticker that said, Do you know that gullible said slowly sounds like 'green bears'? I spent quite a few minutes trying to get gullible to sound like green bears until I realized that it didn't",0,1407
1276,was taking the subway to work when I saw a really hot girl,0,3255
1277,received a diamond ring in Mafia Wars (a facebook app) from my boyfriend of 3 years,0,2508
1278,weird receptionist at the hotel I'm staying at asked me if I needed an extra blanket because I looked cold in my sleep last night,0,3890
1279,This thing is huge. I can hardly put my hand around it and it wont fit in my mouth.,1,924
1280,was walking around in the mall when I dropped my purse,0,2509
1281,cat came up to me on the pavement so I petted it a little,0,3321
1282,my graduation party,0,3607
1283,"was texting this guy i've liked for a really long time, because of how nice and sentimental he is",0,1290
1284,"Awww man, I wish it was longer!",1,635
1285,"a party, I brought a girl to the flat I share with my 2 best friends",0,2136
1286,Dig deeper! Finish hard!,1,3335
1287,went to see my grandmother,0,3480
1288,How am I supposed to get my mouth around this?,1,8
1289,I like the big ones,1,2281
1290,"It's really dry, do you want me to pull it out now?",1,1068
1291,"Wait, why is it all over my face and not all over yours?",1,3860
1292,"Leave it in!! I'm getting wet, and its already in too deep!!",1,2248
1293,sent the girl I like a Twinkie with a note saying Enjoy! You deserve it,0,230
1294,"I'm sorry, I can't swallow this one.",1,3760
1295,5 year old nephew showed me green martians he'd made with his new Play Doh set,0,1714
1296,had a very intense sexual dream that made me come and left me panting when I woke up,0,3904
1297,"You're really shoving it in, aren't you?",1,2760
1298,Why would anyone want to shove something that big in someone's mouth?,1,1812
1299,"I need to get better at blowing, I'm choking on it too much",1,821
1300,"Ughhh, I finally managed to swallow it all.",1,1430
1301, It's not big enough. ,1,3743
1302,went to the pharmacy to purchase a brace for my sprained wrist,0,603
1303,found out I was named after the woman my dad was having an affair on my mom with,0,3723
1304,parents were helping me construct my bed,0,3628
1305,What happened to the rubber?,1,2431
1306," i spit that out, usually i swallow that sh*it",1,2663
1307,"When I get this thing in my hands, I just can not control myself",1,2312
1308,"my boyfriend and I were fighting in the car, I paused to take a bite of my burrito",0,2046
1309,boyfriend and I were about to have sex for the first time,0,2156
1310,was easter and I thought it might be fun to look for eggs with my little brother,0,2414
1311,realized my wedding ring was missing,0,2770
1312,"Its not gonna fit, its oversized",1,1151
1313,"I was watching a DVD, I noticed a spider crawling on my crotch area",0,2739
1314,It's so big! I can see it getting up there but I don't know if it'll fit in.,1,3497
1315,realized that I'll have to explain to my child that mommy and daddy met on World of Warcraft,0,3878
1316,found out that my parents are first cousins,0,3022
1317,okay i have to stop this my fingers are getting numb.,1,613
1318,was taking off my underwear to change into fresh clothes,0,744
1319,"was the only one in an elevator when an attractive girl came in, talking on her phone",0,2664
1320,tried to suck my own penis,0,944
1321,"was walking through a heavy door at work, so I reached behind me to catch it so it wouldn't slam shut.",0,2753
1322,had sex with my girlfriend,0,2339
1323,I would be happy with 2 inches of penetration.,1,3364
1324,"at work at a maternity and baby clothes store, I was supposed to send out an email about our Beat the Clock sale",0,2334
1325,friends and I were drinking boba,0,2698
1326,"Faster, Joseph! Keep pushing! I know it's hard, but we're almost done.",1,3938
1327,family threw me a surprise party,0,1657
1328, can you fit that thing all the way in the back of your mouth?,1,3678
1329,man proposed to my girlfriend,0,3427
1330,put it in the wrong hole,1,3793
1331,went to the doctor with my parents,0,553
1332,I love Dicks!,1,3735
1333,put it in mine and see if it works,1,774
1334,I'm sucking hard but it's not coming up.,1,3154
1335,slept over at my friend's house but forgot my glasses,0,627
1336,I hate it when they pull out when they know you are coming!,1,2235
1337,decided to tell my mom about my choice to wait to have sex until after marriage,0,2626
1338,We almost have this! Push harder!,1,3591
1339,I want the thickest one!,1,2477
1340,"Do that thing with your fingers, it needs to be a little larger.",1,608
1341,was going on a dinner date with a girl I had just met,0,1566
1342,was at a 21st birthday party,0,2769
1343,What are you supposed to do with something that little?,1,1508
1344,and my boyfriend came back to my house after a night on the town,0,51
1345,"He could see where the hole was, but it just closed up so quickly that he couldn't get in there.",1,3385
1346,best 4 inches ever,1,3023
1347,"Oh this popped out, do I just put it back in?",1,930
1348,What happens if they don't grow?,1,2582
1349,wife thinks I will agree to anything she says if she just pleasures me orally,0,2410
1350,"Wait, are you sure I can get it in the back?",1,3856
1351,"You have to pay to use the front entrance, but the rear entrance is no charge. I prefer using that one; it's more fun.",1,2175
1352,was having passionate sex with my girlfiend of nine months,0,1771
1353,boyfriend said he wants a Hello Kitty wedding,0,940
1354,I hate putting it in the back because I can't see where the hole is.,1,673
1355,"oh my knees hurt, can you remind me not to kneel next time?",1,2328
1356,How do you make it hard?,1,3601
1357,was babysitting a 4 year-old with a speech impediment,0,1119
1358,I don't want it to blow in my face.,1,272
1359,I was waiting to take a dump in a gas station restroom,0,3444
1360,daughter told my son that Santa is not real,0,88
1361,"getting out of the shower, I was in a good mood.",0,2640
1362,was fooling around with my girlfriend for the first time,0,1875
1363,had a job interview,0,3936
1364,mom cleaned up my room,0,670
1365,Did it taste better when it was wet?,1,2642
1366,Are you stiff yet?,1,508
1367,took the bus home,0,3734
1368,"sometimes when you ride too long, you get wet",1,1969
1369,"18 inches puts it here, we're gonna have to go in a little farther.",1,1953
1370,I like the long thick black ones.,1,2729
1371,This one's nice and thick.,1,1768
1372,"I will turn it all on, you put it in, and ill do all the work",1,1094
1373,"was on the bus, when an elderly woman stepped in.",0,1553
1374,It tastes better than it smells,1,2706
1375,"You might wanna shove your hand down there, and see if you can find it before you get in.",1,3710
1376,"Maybe you can get it in, but it'll be a tight fit.",1,2178
1377,"the Museum I volunteer at, I was touching some of the things in the exhibit where you can feel what natural boobs and testes feel like",0,3232
1378,"excuse me, how do i suck on these balls?",1,1594
1379,There's two sizes of holes and it will only fit in the one. Make sure you get it right!,1,561
1380,met my boyfriend's notoriously difficult mother,0,1863
1381,really into me.,1,323
1382,Make sure it's in all the way,1,1873
1383,my music recital,0,275
1384,"You idiot, wrong hole!",1,1949
1385,So what level are you going on?,1,628
1386,realized the nicest thing my fiance has said to me all month was that I have very suckable titties,0,3304
1387,What if you choke on it?,1,2537
1388,boyfriend asked me to meet his parents over Christmas,0,545
1389,Just try blowing harder,1,585
1390,Ewww... Anything that comes out of a sack tastes terrible!,1,2236
1391,Push it in harder!,1,3828
1392,"found out that it is never, ever a good idea to put a band-aid of any kind on your penis, because eventually you will have to take it off",0,146
1393,"came home and found out that my new roommate, who smokes half a pack of cigarettes a day and drinks heavily 5 nights a week, had smashed my $300 bong because weed is a horrible and deadly drug that will kill you slowly",0,304
1394,woke up to 70 new text messages and 100 calls all from numbers I didn't know,0,952
1395, I think i need a big black one.,1,2925
1396,woke up with my girl laying next to me in bed,0,261
1397,"Mmmmmm, wonderful and wet! I really needed that.",1,3625
1398,The Nut went down the wrong pipe,1,1838
1399,i could beat it for you if you want me to,1,2814
1400,I have to change positions! It's all sticky over here!,1,685
1401,Overboard,1,232
1402,I guess I was so excited that I just couldn't wait to get it in my mouth. Remind me never to put something so big and... hard in my mouth again. It really tore it up.,1,918
1403,I can't fit it in my mouth! The cream keeps coming out and getting all over my hands!,1,3806
1404,It didn't fit in mine either but I just stuck it in.,1,366
1405,"a game of manhunt, my brother and his friends thought it would be funny to tie me to a telelphone pole with my very own multicolored jumprope from when I was younger",0,3414
1406,"You know, from what I hear, they don't really suck. They blow.",1,961
1407,it doesn't have to be that hard to be effective.,1,1471
1408,little sister asked me what she would look like when she got older,0,1786
1409,Ughh I'm tired of putting them in just to pull them out! You do it!,1,2195
1410,"Just close your eyes and shove it in your mouth. Its small, slimy, and a little salty so you swallow it quick so you don't gag.",1,3536
1411,I'm always banging something.,1,1894
1412,work I was looking for my lost wallet,0,219
1413,"walked past a building site near my house, there was a sign saying WARNING - Beware of the scaffolding",0,596
